index;X;Y;Unit.UnitI;Unit.Taxon;Unit.Quali;Unit.Qua_1;Unit.Qua_2;Unit.Qua_3;Unit.Qua_4;Unit.Qua_5;Unit.Repor;Taxon.ID;Taxon.Scie;Taxon.Finn;Taxon.Engl;Taxon.Swed;Unit.NameA;Unit.Abund;Unit.Inter;Unit.Int_1;Unit.Recor;Unit.Detai;Unit.TypeS;Unit.Det;Unit.Sex;Unit.LifeS;Unit.Nativ;Unit.Breed;Unit.Indiv;Unit.Invas;Unit.Notes;Unit.Annot;Unit.Media;Gathering.;Gatherin_1;Gatherin_2;Gatherin_3;Gatherin_4;Gatherin_5;Gatherin_6;Gatherin_7;Gatherin_8;Gatherin_9;Gatherin10;Gatherin11;Gatherin12;Gatherin13;Gatherin14;Gatherin15;Gatherin16;Gatherin17;Gatherin18;Gatherin19;Gatherin20;Gatherin21;Gatherin22;Gatherin23;Gatherin24;Gatherin25;Gatherin26;Gatherin27;Gatherin28;Gatherin29;Gatherin30;Gatherin31;Gatherin32;Gatherin33;Gatherin34;Gatherin35;Gatherin36;Gatherin37;Gatherin38;Gatherin39;Gatherin40;Gatherin41;Gatherin42;Gatherin43;Gatherin44;Gatherin45;Gatherin46;Gatherin47;Gatherin48;Gatherin49;Gatherin50;Gatherin51;Gatherin52;Gatherin53;Gatherin54;Gatherin55;Gatherin56;Document.D;Document_1;Document_2;Document_3;Document.P;Document.C;Document.Q;Document_4;Document_5;Document_6;Document.S;Document.N;Document.K;Document.F;Document.L;Document_7;Document.M;Document_8;Document_9;B7.tif;B14.tif;B1.tif;B12.tif;B15.tif;B6.tif;B9.tif;B11.tif;B2.tif;B5.tif;B16.tif;B8.tif;B3.tif;B10.tif;B17.tif;B4.tif;B19.tif;B18.tif;B13.tif
16;29.731695;62.621973;http://tun.fi/KE.423/0075-2713-2583-9794#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;5;NA;5;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Mika Pajari;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0075-2713-2583-9794#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;18.9.2016;24.9.2016;NA;NA;2016-09-18 - 2016-09-24;Mika Pajari;62.621544;62.622402;29.730681;29.732709;62.621973;29.731695;6949300;6949400;3640300;3640400;6946389;6946489;640073;640173;694;364;6949;3640;2000;2010;2016;9;NA;262;268;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Joensuu;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Joensuu;Kb;NA;Pilkko;;0;http://tun.fi/KE.423/0075-2713-2583-9794;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;4.5.2017;4.5.2017;NA;0;356;30;24;617;32;-144;-49;-98;78;212;220;131;21;149;97;9489;115;215;82
17;24.959382;61.732191;http://tun.fi/KE.423/0126-3617-6949-4272#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;8;NA;8;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0126-3617-6949-4272#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;30.8.2007;6.9.2007;NA;NA;2007-08-30 - 2007-09-06;Lauri Mikonranta;61.732186;61.732195;24.959373;24.959391;61.732191;24.959382;6848909;6848910;3392320;3392321;6846037;6846038;392193;392194;684;339;6848;3392;2000;2000;2007;NA;NA;242;249;1;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Kuhmoinen;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Kuhmoinen;Ta;NA;Luutsaari;;0;http://tun.fi/KE.423/0126-3617-6949-4272;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;23.10.2007;23.10.2007;NA;0;333;31;34;627;30;-121;-34;-75;80;212;222;131;24;147;100;8619;123;211;82
18;25.866697;63.864262;http://tun.fi/KE.423/0127-9375-5629-1079#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;23;NA;23;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Matti Ahola;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0127-9375-5629-1079#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.9.2015;3.10.2015;NA;NA;2015-09-19 - 2015-10-03;Mitro Luomajoki;63.863806;63.864719;25.865698;25.867696;63.864262;25.866697;7085300;7085400;3444400;3444500;7082333;7082433;444251;444351;708;344;7085;3444;2000;2010;2015;NA;NA;262;276;100;REPORTED_VALUE;Suomi;Keski-Pohjanmaa (KP);Kärsämäki;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Kärsämäki;Om;NA;Tulikangas;;0;http://tun.fi/KE.423/0127-9375-5629-1079;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;30.12.2015;24.2.2016;NA;0;348;27;19;546;34;-145;-52;-96;81;203;203;121;23;139;84;9048;100;199;77
19;25.698147;61.118202;http://tun.fi/KE.423/0168-0196-5562-1574#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;NA;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/0168-0196-5562-1574#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.9.2013;29.9.2013;NA;NA;2013-09-23 - 2013-09-29;Olavi Blomster;61.118156;61.118248;25.698056;25.698238;61.118202;25.698147;6779490;6779500;3429990;3430000;6776646;6776656;429848;429858;677;342;6779;3429;2000;2010;2013;9;NA;266;272;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa VP1 125W Hg;;0;http://tun.fi/KE.423/0168-0196-5562-1574;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;19.1.2014;19.1.2014;NA;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
20;25.697947;61.118559;http://tun.fi/KE.423/0172-0559-2157-1112#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;NA;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/0172-0559-2157-1112#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;30.8.2007;30.8.2007;NA;NA;30.8.2007;Olavi Blomster;61.118513;61.118605;25.697856;25.698038;61.118559;25.697947;6779530;6779540;3429980;3429990;6776686;6776696;429838;429848;677;342;6779;3429;2000;2000;2007;8;30;242;242;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa SP 1;;0;http://tun.fi/KE.423/0172-0559-2157-1112;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;14.3.2008;22.11.2009;NA;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
21;24.573836;60.181051;http://tun.fi/KE.423/0175-0837-2445-4580#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;J-P Hirvonen det.;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0175-0837-2445-4580#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;10.9.2011;15.9.2011;NA;NA;2011-09-10 - 2011-09-15;J-P Hirvonen;60.180586;60.181516;24.572969;24.574703;60.181051;24.573836;6676800;6676900;3365500;3365600;6673997;6674097;365385;365485;667;336;6676;3365;2000;2010;2011;9;NA;253;258;100;REPORTED_VALUE;Suomi;Uusimaa (U);Espoo;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Espoo;N;NA;Lasilaakso;;0;http://tun.fi/KE.423/0175-0837-2445-4580;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;28.4.2012;28.4.2012;NA;0;301;30;52;634;32;-89;-16;-48;68;212;220;145;22;158;97;8046;128;198;78
22;27.651177;61.588257;http://tun.fi/KE.423/0184-4036-1889-6269#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;2;NA;2;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Riitta Paananen;NA;ADULT;NA;NA;NA;NA;valokuva tai muu tallenne;0;0;http://tun.fi/KE.423/0184-4036-1889-6269#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;24.9.2015;24.9.2015;NA;NA;24.9.2015;Riitta Paananen;61.587813;61.588702;27.650226;27.652128;61.588257;27.651177;6831300;6831400;3534700;3534800;6828436;6828536;534516;534616;683;353;6831;3534;2000;2010;2015;9;24;267;267;100;REPORTED_VALUE;Suomi;Etelä-Savo (ES);Mikkeli;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Mikkeli;Sa;NA;Anttola;;0;http://tun.fi/KE.423/0184-4036-1889-6269;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;25.9.2015;25.9.2015;NA;0;331;33;39;632;29;-115;-31;-75;72;216;217;140;21;157;104;8989;129;201;82
23;24.901764;60.211789;http://tun.fi/KE.423/0188-5142-2167-1705#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;1;NA;1;PRESERVED_SPECIMEN;PRESERVED_SPECIMEN;FALSE;;NA;ADULT;NA;NA;NA;NA;kokoelmayksilö;0;0;http://tun.fi/KE.423/0188-5142-2167-1705#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.10.2008;3.10.2008;NA;NA;3.10.2008;Leo Vähätalo;60.211327;60.212252;24.900891;24.902636;60.211789;24.901764;6679600;6679700;3383800;3383900;6676796;6676896;383677;383777;667;338;6679;3383;2000;2000;2008;10;3;277;277;100;REPORTED_VALUE;Suomi;Uusimaa (U);Helsinki;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Helsinki;N;NA;Kivihaanpolku 5;;0;http://tun.fi/KE.423/0188-5142-2167-1705;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;15.3.2014;15.3.2014;NA;0;296;33;52;649;31;-87;-16;-47;64;209;221;145;21;158;103;8040;134;197;78
24;29.640254;62.316686;http://tun.fi/KE.423/0192-8038-2242-3577#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;4;NA;4;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0192-8038-2242-3577#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.8.2012;14.9.2012;NA;NA;2012-08-26 - 2012-09-14;Tatu Sallinen;62.316256;62.317116;29.639252;29.641257;62.316686;29.640254;6915100;6915200;3637000;3637100;6912202;6912302;636774;636874;691;363;6915;3637;2000;2010;2012;NA;NA;239;258;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Saviniemi;;0;http://tun.fi/KE.423/0192-8038-2242-3577;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;17.9.2012;20.4.2014;NA;0;352;31;26;626;31;-140;-47;-94;77;212;221;132;21;149;99;9359;120;213;82
26;25.698704;61.118207;http://tun.fi/KE.423/0310-5297-2067-5271#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;29;NA;29;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;NA;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/0310-5297-2067-5271#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;23.9.2009;26.9.2009;NA;NA;2009-09-23 - 2009-09-26;Olavi Blomster;61.118161;61.118253;25.698613;25.698794;61.118207;25.698704;6779490;6779500;3430020;3430030;6776646;6776656;429878;429888;677;343;6779;3430;2000;2000;2009;9;NA;266;269;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa SP 2;;0;http://tun.fi/KE.423/0310-5297-2067-5271;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;27.9.2009;27.9.2009;NA;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
27;25.28469;60.857355;http://tun.fi/KE.423/0320-9302-9868-8245#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;3;NA;3;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0320-9302-9868-8245#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;20.9.2011;22.9.2011;NA;NA;2011-09-20 - 2011-09-22;Tatu Sallinen;60.856895;60.857816;25.283795;25.285586;60.857355;25.28469;6750900;6751000;3406900;3407000;6748068;6748168;406768;406868;675;340;6750;3406;2000;2010;2011;9;NA;263;265;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Kärkölä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Kärkölä;Ta;NA;Järvelä;;0;http://tun.fi/KE.423/0320-9302-9868-8245;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;24.9.2011;18.4.2014;NA;0;318;33;40;648;29;-109;-28;-66;73;209;223;135;22;152;105;8452;131;204;81
28;25.698147;61.118202;http://tun.fi/KE.423/0329-8602-1304-8429#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;NA;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/0329-8602-1304-8429#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;14.9.2001;15.9.2001;NA;NA;2001-09-14 - 2001-09-15;Olavi Blomster;61.118156;61.118248;25.698056;25.698238;61.118202;25.698147;6779490;6779500;3429990;3430000;6776646;6776656;429848;429858;677;342;6779;3429;2000;2000;2001;9;NA;257;258;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa VP1 125W Hg;;0;http://tun.fi/KE.423/0329-8602-1304-8429;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;17.11.2009;17.11.2009;NA;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
29;29.684338;62.637253;http://tun.fi/KE.423/0336-6559-8429-8994#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;2;NA;2;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Jukka Kettunen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0336-6559-8429-8994#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;17.9.2012;17.9.2012;NA;NA;17.9.2012;Jukka Kettunen;62.636824;62.637683;29.683324;29.685352;62.637253;29.684338;6950900;6951000;3637800;3637900;6947988;6948088;637574;637674;695;363;6950;3637;2000;2010;2012;9;17;261;261;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Joensuu;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Joensuu;Kb;NA;Kytö;;0;http://tun.fi/KE.423/0336-6559-8429-8994;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;17.9.2012;17.9.2012;NA;0;356;30;24;617;32;-144;-49;-97;78;212;220;131;21;149;97;9473;115;215;82
30;25.698125;61.11874;http://tun.fi/KE.423/0365-7254-0146-2277#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;9;NA;9;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Olavi Blomster;NA;ADULT;NA;NA;NA;NA;lab. määritys;0;0;http://tun.fi/KE.423/0365-7254-0146-2277#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;22.9.2015;22.9.2015;NA;NA;22.9.2015;Olavi Blomster;61.118694;61.118786;25.698034;25.698216;61.11874;25.698125;6779550;6779560;3429990;3430000;6776706;6776716;429848;429858;677;342;6779;3429;2000;2010;2015;9;22;265;265;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Asikkala;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Asikkala;Ta;NA;Vesivehmaa VP1N;;0;http://tun.fi/KE.423/0365-7254-0146-2277;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;18.1.2016;18.1.2016;NA;0;326;33;38;649;29;-115;-30;-72;75;211;224;135;23;151;105;8623;131;207;83
31;24.82266;61.595033;http://tun.fi/KE.423/0395-7997-8096-2011#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Ilkka Kajalo;NA;ADULT;NA;NA;NA;NA;maarysä 250 W;0;0;http://tun.fi/KE.423/0395-7997-8096-2011#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.10.2009;7.10.2009;NA;NA;2009-10-01 - 2009-10-07;ilkka Kajalo;61.594986;61.595079;24.822569;24.822751;61.595033;24.82266;6833860;6833870;3384580;3384590;6830994;6831004;384456;384466;683;338;6833;3384;2000;2000;2009;10;NA;274;280;10;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Kuhmoinen;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Kuhmoinen;Ta;NA;Päijälä;;0;http://tun.fi/KE.423/0395-7997-8096-2011;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;19.3.2017;19.3.2017;NA;0;334;31;34;627;30;-122;-34;-75;81;212;222;131;24;147;99;8610;123;211;82
32;29.684338;62.637253;http://tun.fi/KE.423/0396-6798-9651-9920#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;1;NA;1;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Jukka Kettunen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0396-6798-9651-9920#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;28.9.2009;4.10.2009;NA;NA;2009-09-28 - 2009-10-04;Jukka Kettunen;62.636824;62.637683;29.683324;29.685352;62.637253;29.684338;6950900;6951000;3637800;3637900;6947988;6948088;637574;637674;695;363;6950;3637;2000;2000;2009;NA;NA;271;277;100;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Joensuu;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Joensuu;Kb;NA;Kytö;;0;http://tun.fi/KE.423/0396-6798-9651-9920;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;5.10.2009;5.10.2009;NA;0;356;30;24;617;32;-144;-49;-97;78;212;220;131;21;149;97;9473;115;215;82
33;29.757658;62.272252;http://tun.fi/KE.423/0410-4326-6836-9695#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;3;NA;3;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0410-4326-6836-9695#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;19.8.2016;10.9.2016;NA;NA;2016-08-19 - 2016-09-10;Tatu Sallinen;62.272209;62.272295;29.757558;29.757759;62.272252;29.757658;6910450;6910460;3643340;3643350;6907554;6907564;643112;643122;691;364;6910;3643;2000;2010;2016;NA;NA;232;254;10;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Rasivaara;;0;http://tun.fi/KE.423/0410-4326-6836-9695;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;13.9.2016;13.9.2016;NA;0;351;31;24;636;30;-141;-49;-96;77;210;223;130;21;148;101;9381;122;215;83
34;24.830638;60.604796;http://tun.fi/KE.423/0415-6164-5754-9292#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;6;NA;6;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Antti Aalto;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0415-6164-5754-9292#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;31.8.2011;9.10.2011;NA;NA;2011-08-31 - 2011-10-09;Antti Aalto;60.604333;60.60526;24.829756;24.83152;60.604796;24.830638;6723500;6723600;3381300;3381400;6720678;6720778;381178;381278;672;338;6723;3381;2000;2010;2011;NA;NA;243;282;100;REPORTED_VALUE;Suomi;Uusimaa (U);Hyvinkää;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Hyvinkää;N;NA;Hyvinkäänkylä;;0;http://tun.fi/KE.423/0415-6164-5754-9292;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;3.3.2012;3.3.2012;NA;0;311;33;43;649;30;-103;-25;-61;71;208;223;137;22;152;105;8286;133;203;80
35;29.552718;62.382287;http://tun.fi/KE.423/0449-2921-8077-6967#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;35;NA;35;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;Tatu Sallinen;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0449-2921-8077-6967#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;13.9.2015;25.9.2015;NA;NA;2015-09-13 - 2015-09-25;Tatu Sallinen;62.382244;62.38233;29.552618;29.552818;62.382287;29.552718;6922270;6922280;3632220;3632230;6919370;6919380;631996;632006;692;363;6922;3632;2000;2010;2015;9;NA;256;268;10;REPORTED_VALUE;Suomi;Pohjois-Karjala (PK);Rääkkylä;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Rääkkylä;Kb;NA;Hernevaara;;0;http://tun.fi/KE.423/0449-2921-8077-6967;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;29.9.2015;29.9.2015;NA;0;351;31;27;625;31;-139;-46;-94;77;212;221;132;21;150;99;9377;119;213;82
36;26.632894;60.90908;http://tun.fi/KE.423/0471-0977-9159-6968#Unit;Agrochola circellaris;NA;NA;NA;NEUTRAL;;NA;NA;http://tun.fi/MX.62664;Agrochola circellaris;keltamäkiyökkönen;NA;NA;NA;13;NA;13;HUMAN_OBSERVATION_UNSPECIFIED;HUMAN_OBSERVATION_UNSPECIFIED;FALSE;;NA;ADULT;NA;NA;NA;NA;;0;0;http://tun.fi/KE.423/0471-0977-9159-6968#Gathering;NA;NA;NA;NA;NA;NA;NA;NA;NA;26.9.2012;7.10.2012;NA;NA;2012-09-26 - 2012-10-07;Kari Palomäki;60.908628;60.909531;26.631978;26.63381;60.90908;26.632894;6755500;6755600;3480200;3480300;6752666;6752766;480038;480138;675;348;6755;3480;2000;2010;2012;NA;NA;270;281;100;REPORTED_VALUE;Suomi;Etelä-Häme (EH);Kouvola;COORDINATES;COORDINATES;COORDINATES;NA;Finland;Kouvola;Ta;NA;Aronpelto;;0;http://tun.fi/KE.423/0471-0977-9159-6968;PUBLIC;NONE;NA;FALSE;http://tun.fi/HR.200;3;NA;NA;NA;http://tun.fi/KE.423;NA;NA;NA;NA;19.11.2012;19.11.2012;NA;0;325;30;42;622;31;-109;-26;-68;73;216;215;140;22;157;100;8725;121;194;80
